_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,_Run Stage Time [s]_
54,54,2828818,2828818,43,43,2829209,2829209,1.0,1.0,1.0,2849370,0.465942,0.02829209,True,6.9214558601379395
