_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,PerfSim Instructions,PerfSim Cycles,PerfSim CPI,_Run Stage Time [s]_
100,84,1417762,996350,51,43,1418157,996690,1.1904761904761905,1.422955788628494,1.4228666887397285,1017140,1.56312,0.01418157,True,1017143,1444423,1.42008,1.863569974899292
