instr,dynamic_util_score,static_util_score,util_score
CUSTOM15,0.017754666725375432,0.017754666725375432,0.035509333450750864
CUSTOM2,0.04587628335169758,0.04587628335169758,0.09175256670339516
CUSTOM22,0.032725401708212,0.032725401708212,0.065450803416424
CUSTOM26,0.0035367296116947857,0.0035367296116947857,0.007073459223389571
CUSTOM28,0.008877333362687716,0.008877333362687716,0.017754666725375432
CUSTOM35,0.03515068918289828,0.03515068918289828,0.07030137836579656
CUSTOM37,0.006148441086997512,0.006148441086997512,0.012296882173995024
CUSTOM6,0.0003550933345075086,0.0003550933345075086,0.0007101866690150172
