_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,_Run Stage Time [s]_
65,65,2018668,2018668,43,43,2018991,2018991,1.0,1.0,1.0,2037280,5.22859,0.02018991,True,0.4373307228088379
