,Model,Arch,Run Instructions,Run Instructions (rel.),Total ROM,Total RAM,ROM code,ROM code (rel.)
0,picojpeg,rv32im_zicsr_zifencei,3326490,1.0,26976,3624,24740,1.0
1,picojpeg,rv32im_zicsr_zifencei_xisaac,3063077,0.9208135301774544,26588,3624,24352,0.9843168957154406
