instr,dynamic_util_score,static_util_score,util_score
CUSTOM0,0.024388667443687298,0.024388667443687298,0.048777334887374596
CUSTOM11,0.012929366780293659,0.012929366780293659,0.025858733560587318
CUSTOM21,0.012929366780293659,0.012929366780293659,0.025858733560587318
CUSTOM24,0.0064646833901468295,0.0064646833901468295,0.012929366780293659
CUSTOM28,0.008631001680204402,0.008631001680204402,0.017262003360408805
CUSTOM4,0.012929366780293659,0.012929366780293659,0.025858733560587318
