_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,_Run Stage Time [s]_
55,55,4005445,4005445,43,43,4005758,4005758,1.0,1.0,1.0,4022900,9.59873,0.04005758,True,0.46304965019226074
