Run,Model,Frontend,Platform,Target,Setup Cycles,Setup Instructions,Run Cycles,Run Instructions,Deinit Cycles,Deinit Instructions,Total Cycles,Total Instructions,Setup CPI,Run CPI,Total CPI,Simulated Instructions,MIPS,Runtime [s],Validation,Run Stage Time [s],Total ROM,Total RAM,ROM read-only,ROM code,ROM misc,RAM data,RAM zero-init data,Compile Stage Time [s],Load Stage Time [s],Run Instructions (rel.),Features,Postprocesses,Comment,Arch
0,qrduino,embench,mlif,etiss,54,54,2828818,2828818,43,43,2829208,2829208,1.0,1.0,1.0,2849370,1.61259,0.02829208,True,1.8244643211364746,81500,10932,4048,77444,8,1708,9224,2.8055977821350098,4.2438507080078125e-05,1.0,[],"['config2cols', 'rename_cols', 'compare_rows']",-,rv32im_zicsr_zifencei
1,qrduino,embench,mlif,etiss,54,54,2392578,2392578,43,43,2392968,2392968,1.0,1.0,1.0,2413130,1.45332,0.02392968,True,1.7187111377716064,80860,10932,4048,76804,8,1708,9224,2.7853400707244873,3.337860107421875e-05,0.8457871803700344,[],"['config2cols', 'rename_cols', 'compare_rows']",-,rv32im_zicsr_zifencei_xisaac
