_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,_Run Stage Time [s]_
83,83,3765988,3765988,43,43,3767762,3767762,1.0,1.0,1.0,3785500,3.72888,0.03767762,True,1.0671470165252686
