instr,dynamic_util_score,static_util_score,util_score
CUSTOM10,0.04346124040297518,0.04346124040297518,0.08692248080595036
CUSTOM12,0.04346124040297518,0.04346124040297518,0.08692248080595036
CUSTOM4,0.08692248080595036,0.08692248080595036,0.17384496161190072
CUSTOM6,0.04346124040297518,0.04346124040297518,0.08692248080595036
