_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,PerfSim Instructions,PerfSim Cycles,PerfSim CPI,_Run Stage Time [s]_
70,54,3831714,3135044,50,42,3832076,3135351,1.2962962962962963,1.2222201666069121,1.2222159496656035,3152480,5.40285,0.03832076,True,3152483,3853924,1.2225,1.773643970489502
