,Model,Arch,uArch,Run Instructions,Run Instructions (rel.),Run Cycles,Run Cycles (rel.),Run CPI,Total ROM,Total RAM,ROM code,ROM code (rel.)
0,xgboost,rv32im_zicsr_zifencei,CV32E40PXISAAC,3397674,1.0,4079210,1.0,1.2005889911745506,43156,1216,3524,1.0
1,xgboost,rv32im_zicsr_zifencei_xisaaccustom1single_xisaaccustom3single,CV32E40PXISAAC,3295274,0.9698617348221166,3976810,0.9748971001738082,1.2068222551447922,43140,1216,3508,0.9954597048808173
