_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,PerfSim Instructions,PerfSim Cycles,PerfSim CPI,_Run Stage Time [s]_
81,65,2225840,1966444,51,43,2226218,1966767,1.2461538461538462,1.1319112062179244,1.1319175072593755,1985050,1.63909,0.02226218,True,1985051,2249602,1.13327,2.6097166538238525
