Run,Model,Frontend,Platform,Target,Setup Cycles,Setup Instructions,Run Cycles,Run Instructions,Deinit Cycles,Deinit Instructions,Total Cycles,Total Instructions,Setup CPI,Run CPI,Total CPI,Simulated Instructions,MIPS,Runtime [s],Validation,Run Stage Time [s],Total ROM,Total RAM,ROM read-only,ROM code,ROM misc,RAM data,RAM zero-init data,Compile Stage Time [s],Load Stage Time [s],Run Instructions (rel.),Features,Postprocesses,Comment,Arch
0,md5sum,embench,mlif,etiss,65,65,2018668,2018668,43,43,2018991,2018991,1.0,1.0,1.0,2037280,2.18877,0.02018991,True,0.9813082218170166,70412,5800,3024,67380,8,1708,4092,2.601698875427246,3.647804260253906e-05,1.0,[],"['config2cols', 'rename_cols', 'compare_rows']",-,rv32im_zicsr_zifencei
1,md5sum,embench,mlif,etiss,64,64,1966443,1966443,42,42,1966760,1966760,1.0,1.0,1.0,1985040,2.12876,0.0196676,True,0.9873995780944824,70392,5800,3024,67360,8,1708,4092,2.5799007415771484,1.7642974853515625e-05,0.9741289800997489,[],"['config2cols', 'rename_cols', 'compare_rows']",-,rv32im_zicsr_zifencei_xisaac
