_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,PerfSim Instructions,PerfSim Cycles,PerfSim CPI,_Run Stage Time [s]_
70,54,2439247,2345660,51,43,2439702,2346038,1.2962962962962963,1.03989793917277,1.0399243320014424,2363170,2.71225,0.02439702,True,2363166,2461546,1.04163,2.0964505672454834
