_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,PerfSim Instructions,PerfSim Cycles,PerfSim CPI,_Run Stage Time [s]_
69,53,3691295,3063077,50,42,3693264,3064590,1.3018867924528301,1.205093766823361,1.2051413076463735,3082630,3.66877,0.03693264,True,3082626,3716312,1.20557,2.0535504817962646
