_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,PerfSim Instructions,PerfSim Cycles,PerfSim CPI,_Run Stage Time [s]_
71,55,3831715,3135045,51,43,3832083,3135358,1.290909090909091,1.222220095724304,1.2222154535462937,3152490,2.2678,0.03832083,True,3152491,3853932,1.2225,2.7876996994018555
