_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,_Run Stage Time [s]_
84,84,2295686,2295686,43,43,2299374,2299374,1.0,1.0,1.0,2319750,0.699311,0.02299374,True,3.7824220657348633
