_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,PerfSim Instructions,PerfSim Cycles,PerfSim CPI,_Run Stage Time [s]_
70,54,2995170,2645791,51,43,2999893,2649949,1.2962962962962963,1.1320508687194113,1.1320568810946927,2667440,1.96905,0.02999893,True,2667441,3022221,1.133,2.7248170375823975
