Run,Model,Frontend,Platform,Target,Setup Cycles,Setup Instructions,Run Cycles,Run Instructions,Deinit Cycles,Deinit Instructions,Total Cycles,Total Instructions,Setup CPI,Run CPI,Total CPI,Simulated Instructions,MIPS,Runtime [s],Validation,Run Stage Time [s],Total ROM,Total RAM,ROM read-only,ROM code,ROM misc,RAM data,RAM zero-init data,Compile Stage Time [s],Load Stage Time [s],Run Instructions (rel.),Features,Postprocesses,Comment,Arch
0,xgboost,embench_iot,mlif,etiss,74,74,3397674,3397674,43,43,3398004,3398004,1.0,1.0,1.0,3415140,8.44824,0.03398004,True,0.45209407806396484,108996,2688,42072,66916,8,1708,980,1.570005178451538,3.4809112548828125e-05,1.0,[],"['config2cols', 'rename_cols', 'compare_rows']",-,rv32im_zicsr_zifencei
1,xgboost,embench_iot,mlif,etiss,74,74,3295274,3295274,43,43,3295604,3295604,1.0,1.0,1.0,3312740,8.32663,0.03295604,True,0.4427945613861084,108980,2688,42072,66900,8,1708,980,1.5328426361083984,2.1696090698242188e-05,0.9698617348221166,[],"['config2cols', 'rename_cols', 'compare_rows']",-,rv32im_zicsr_zifencei_xisaac
