_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,_Run Stage Time [s]_
54,54,2281930,2281930,43,43,2283132,2283132,1.0,1.0,1.0,2303530,2.42169,0.02283132,True,1.0318841934204102
