_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,_Run Stage Time [s]_
90,90,5633253,5633253,43,43,5633598,5633598,1.0,1.0,1.0,5650730,13.0643,0.05633598,True,0.4809141159057617
