_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,_Run Stage Time [s]_
56,56,2520073,2520073,43,43,2520623,2520623,1.0,1.0,1.0,2538410,2.49582,0.02520623,True,1.0702705383300781
