,Model,Arch,Run Instructions,Run Instructions (rel.),Total ROM,Total RAM,ROM code,ROM code (rel.)
0,picojpeg,rv32im_zicsr_zifencei,3326490,1.0,26976,3624,24740,1.0
1,picojpeg,rv32im_zicsr_zifencei_xisaaccustom2single_xisaaccustom8single_xisaaccustom17single_xisaaccustom24single_xisaaccustom26single_xisaaccustom28single,3063077,0.9208135301774544,26620,3624,24384,0.985610347615198
