Run,Model,Frontend,Platform,Target,Setup Cycles,Setup Instructions,Run Cycles,Run Instructions,Deinit Cycles,Deinit Instructions,Total Cycles,Total Instructions,Setup CPI,Run CPI,Total CPI,Simulated Instructions,MIPS,Runtime [s],Validation,Run Stage Time [s],Total ROM,Total RAM,ROM read-only,ROM code,ROM misc,RAM data,RAM zero-init data,Compile Stage Time [s],Load Stage Time [s],Run Instructions (rel.),Features,Postprocesses,Comment,Arch
0,sglib-combined,embench,mlif,etiss,84,84,2415224,2415224,43,43,2419112,2419112,1.0,1.0,1.0,2439490,4.82514,0.02419112,True,0.5507946014404297,73692,11380,3312,70372,8,1708,9672,1.9146409034729004,5.078315734863281e-05,1.0,[],"['config2cols', 'rename_cols', 'compare_rows']",-,rv32im_zicsr_zifencei
1,sglib-combined,embench,mlif,etiss,83,83,2286985,2286985,42,42,2290667,2290667,1.0,1.0,1.0,2311040,4.56034,0.02290667,True,0.5552682876586914,73528,11380,3312,70208,8,1708,9672,1.9290692806243896,2.7894973754882812e-05,0.9469038896599239,[],"['config2cols', 'rename_cols', 'compare_rows']",-,rv32im_zicsr_zifencei_xisaac
