Run,Model,Frontend,Platform,Target,Setup Cycles,Setup Instructions,Run Cycles,Run Instructions,Deinit Cycles,Deinit Instructions,Total Cycles,Total Instructions,Setup CPI,Run CPI,Total CPI,Simulated Instructions,MIPS,Runtime [s],Validation,Run Stage Time [s],Total ROM,Total RAM,ROM read-only,ROM code,ROM misc,RAM data,RAM zero-init data,Compile Stage Time [s],Load Stage Time [s],Run Instructions (rel.),Features,Postprocesses,Comment,Arch
0,ud,embench,mlif,etiss,56,56,2520073,2520073,43,43,2520623,2520623,1.0,1.0,1.0,2538410,2.49582,0.02520623,True,1.0702705383300781,70012,4452,2512,67492,8,1708,2744,1.8622541427612305,2.3126602172851562e-05,1.0,[],"['config2cols', 'rename_cols', 'compare_rows']",-,rv32im_zicsr_zifencei
1,ud,embench,mlif,etiss,55,55,2404788,2404788,42,42,2405332,2405332,1.0,1.0,1.0,2423110,4.65618,0.02405332,True,0.5620334148406982,69960,4452,2512,67440,8,1708,2744,1.8875410556793213,1.1682510375976562e-05,0.9542533093287378,[],"['config2cols', 'rename_cols', 'compare_rows']",-,rv32im_zicsr_zifencei_xisaac
