,num_groups,num_instrs,max_instrs,min_instrs,avg_instrs,min_ii,max_ii,avg_ii,min_lat,max_lat,avg_lat,total_area_estimate,total_area_estimate_with_lifetimes,Variant idx,Variant name,Variant description,Variant details
16,10,10,1,1,1.0,1,1,1.0,3,5,3.3,1230.0,1230.0,16,V16,all:16,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM9: 1}, full_lats={CUSTOM9: 3}), SG4(II=1, lats={CUSTOM21: 1}, full_lats={CUSTOM21: 3}), SG5(II=1, lats={CUSTOM27: 1}, full_lats={CUSTOM27: 3}), SG6(II=1, lats={CUSTOM29: 1}, full_lats={CUSTOM29: 3}), SG7(II=1, lats={CUSTOM31: 1}, full_lats={CUSTOM31: 3}), SG8(II=1, lats={CUSTOM33: 1}, full_lats={CUSTOM33: 3}), SG9(II=1, lats={CUSTOM35: 3}, full_lats={CUSTOM35: 5}), SG10(II=1, lats={CUSTOM37: 2}, full_lats={CUSTOM37: 4})"
17,10,10,1,1,1.0,1,2,1.1,3,5,3.3,1230.0,1230.0,17,V17,all:17,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM9: 1}, full_lats={CUSTOM9: 3}), SG4(II=1, lats={CUSTOM21: 1}, full_lats={CUSTOM21: 3}), SG5(II=1, lats={CUSTOM27: 1}, full_lats={CUSTOM27: 3}), SG6(II=1, lats={CUSTOM29: 1}, full_lats={CUSTOM29: 3}), SG7(II=1, lats={CUSTOM31: 1}, full_lats={CUSTOM31: 3}), SG8(II=1, lats={CUSTOM33: 1}, full_lats={CUSTOM33: 3}), SG9(II=1, lats={CUSTOM35: 3}, full_lats={CUSTOM35: 5}), SG10(II=2, lats={CUSTOM37: 2}, full_lats={CUSTOM37: 4})"
18,10,10,1,1,1.0,1,1,1.0,3,5,3.4,1230.0,1230.0,18,V18,all:18,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM9: 1}, full_lats={CUSTOM9: 3}), SG4(II=1, lats={CUSTOM21: 1}, full_lats={CUSTOM21: 3}), SG5(II=1, lats={CUSTOM27: 1}, full_lats={CUSTOM27: 3}), SG6(II=1, lats={CUSTOM29: 1}, full_lats={CUSTOM29: 3}), SG7(II=1, lats={CUSTOM31: 1}, full_lats={CUSTOM31: 3}), SG8(II=1, lats={CUSTOM33: 1}, full_lats={CUSTOM33: 3}), SG9(II=1, lats={CUSTOM35: 3}, full_lats={CUSTOM35: 5}), SG10(II=1, lats={CUSTOM37: 3}, full_lats={CUSTOM37: 5})"
19,10,10,1,1,1.0,1,3,1.2,3,5,3.4,1230.0,1230.0,19,V19,all:19,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM9: 1}, full_lats={CUSTOM9: 3}), SG4(II=1, lats={CUSTOM21: 1}, full_lats={CUSTOM21: 3}), SG5(II=1, lats={CUSTOM27: 1}, full_lats={CUSTOM27: 3}), SG6(II=1, lats={CUSTOM29: 1}, full_lats={CUSTOM29: 3}), SG7(II=1, lats={CUSTOM31: 1}, full_lats={CUSTOM31: 3}), SG8(II=1, lats={CUSTOM33: 1}, full_lats={CUSTOM33: 3}), SG9(II=1, lats={CUSTOM35: 3}, full_lats={CUSTOM35: 5}), SG10(II=3, lats={CUSTOM37: 3}, full_lats={CUSTOM37: 5})"
20,10,10,1,1,1.0,1,3,1.2,3,5,3.2,1230.0,1230.0,20,V20,all:20,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM9: 1}, full_lats={CUSTOM9: 3}), SG4(II=1, lats={CUSTOM21: 1}, full_lats={CUSTOM21: 3}), SG5(II=1, lats={CUSTOM27: 1}, full_lats={CUSTOM27: 3}), SG6(II=1, lats={CUSTOM29: 1}, full_lats={CUSTOM29: 3}), SG7(II=1, lats={CUSTOM31: 1}, full_lats={CUSTOM31: 3}), SG8(II=1, lats={CUSTOM33: 1}, full_lats={CUSTOM33: 3}), SG9(II=3, lats={CUSTOM35: 3}, full_lats={CUSTOM35: 5}), SG10(II=1, lats={CUSTOM37: 1}, full_lats={CUSTOM37: 3})"
21,10,10,1,1,1.0,1,3,1.2,3,5,3.3,1230.0,1230.0,21,V21,all:21,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM9: 1}, full_lats={CUSTOM9: 3}), SG4(II=1, lats={CUSTOM21: 1}, full_lats={CUSTOM21: 3}), SG5(II=1, lats={CUSTOM27: 1}, full_lats={CUSTOM27: 3}), SG6(II=1, lats={CUSTOM29: 1}, full_lats={CUSTOM29: 3}), SG7(II=1, lats={CUSTOM31: 1}, full_lats={CUSTOM31: 3}), SG8(II=1, lats={CUSTOM33: 1}, full_lats={CUSTOM33: 3}), SG9(II=3, lats={CUSTOM35: 3}, full_lats={CUSTOM35: 5}), SG10(II=1, lats={CUSTOM37: 2}, full_lats={CUSTOM37: 4})"
22,10,10,1,1,1.0,1,3,1.3,3,5,3.3,1230.0,1230.0,22,V22,all:22,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM9: 1}, full_lats={CUSTOM9: 3}), SG4(II=1, lats={CUSTOM21: 1}, full_lats={CUSTOM21: 3}), SG5(II=1, lats={CUSTOM27: 1}, full_lats={CUSTOM27: 3}), SG6(II=1, lats={CUSTOM29: 1}, full_lats={CUSTOM29: 3}), SG7(II=1, lats={CUSTOM31: 1}, full_lats={CUSTOM31: 3}), SG8(II=1, lats={CUSTOM33: 1}, full_lats={CUSTOM33: 3}), SG9(II=3, lats={CUSTOM35: 3}, full_lats={CUSTOM35: 5}), SG10(II=2, lats={CUSTOM37: 2}, full_lats={CUSTOM37: 4})"
23,10,10,1,1,1.0,1,3,1.2,3,5,3.4,1230.0,1230.0,23,V23,all:23,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM9: 1}, full_lats={CUSTOM9: 3}), SG4(II=1, lats={CUSTOM21: 1}, full_lats={CUSTOM21: 3}), SG5(II=1, lats={CUSTOM27: 1}, full_lats={CUSTOM27: 3}), SG6(II=1, lats={CUSTOM29: 1}, full_lats={CUSTOM29: 3}), SG7(II=1, lats={CUSTOM31: 1}, full_lats={CUSTOM31: 3}), SG8(II=1, lats={CUSTOM33: 1}, full_lats={CUSTOM33: 3}), SG9(II=3, lats={CUSTOM35: 3}, full_lats={CUSTOM35: 5}), SG10(II=1, lats={CUSTOM37: 3}, full_lats={CUSTOM37: 5})"
24,10,10,1,1,1.0,1,3,1.4,3,5,3.4,1230.0,1230.0,24,V24,all:24,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM9: 1}, full_lats={CUSTOM9: 3}), SG4(II=1, lats={CUSTOM21: 1}, full_lats={CUSTOM21: 3}), SG5(II=1, lats={CUSTOM27: 1}, full_lats={CUSTOM27: 3}), SG6(II=1, lats={CUSTOM29: 1}, full_lats={CUSTOM29: 3}), SG7(II=1, lats={CUSTOM31: 1}, full_lats={CUSTOM31: 3}), SG8(II=1, lats={CUSTOM33: 1}, full_lats={CUSTOM33: 3}), SG9(II=3, lats={CUSTOM35: 3}, full_lats={CUSTOM35: 5}), SG10(II=3, lats={CUSTOM37: 3}, full_lats={CUSTOM37: 5})"
25,10,10,1,1,1.0,1,1,1.0,3,4,3.1,1230.0,1230.0,25,V25,all:25,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM9: 1}, full_lats={CUSTOM9: 3}), SG4(II=1, lats={CUSTOM21: 1}, full_lats={CUSTOM21: 3}), SG5(II=1, lats={CUSTOM27: 1}, full_lats={CUSTOM27: 3}), SG6(II=1, lats={CUSTOM29: 1}, full_lats={CUSTOM29: 3}), SG7(II=1, lats={CUSTOM31: 1}, full_lats={CUSTOM31: 3}), SG8(II=1, lats={CUSTOM33: 2}, full_lats={CUSTOM33: 4}), SG9(II=1, lats={CUSTOM35: 1}, full_lats={CUSTOM35: 3}), SG10(II=1, lats={CUSTOM37: 1}, full_lats={CUSTOM37: 3})"
