_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,_Run Stage Time [s]_
54,54,3582415,3582415,43,43,3586318,3586318,1.0,1.0,1.0,3603810,1.47779,0.03586318,True,2.900876760482788
