_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,_Run Stage Time [s]_
74,74,3397674,3397674,43,43,3398004,3398004,1.0,1.0,1.0,3415140,8.44824,0.03398004,True,0.45209407806396484
