,num_groups,num_instrs,max_instrs,min_instrs,avg_instrs,min_ii,max_ii,avg_ii,min_lat,max_lat,avg_lat,total_area_estimate,total_area_estimate_with_lifetimes,Variant idx,Variant name,Variant description,Variant details
0,6,6,1,1,1.0,1,1,1.0,3,3,3.0,738.0,738.0,0,V0,all:0,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM8: 1}, full_lats={CUSTOM8: 3}), SG3(II=1, lats={CUSTOM17: 1}, full_lats={CUSTOM17: 3}), SG4(II=1, lats={CUSTOM24: 1}, full_lats={CUSTOM24: 3}), SG5(II=1, lats={CUSTOM26: 1}, full_lats={CUSTOM26: 3}), SG6(II=1, lats={CUSTOM28: 1}, full_lats={CUSTOM28: 3})"
1,6,6,1,1,1.0,1,1,1.0,3,4,3.1666666666666665,738.0,738.0,1,V1,all:1,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM8: 1}, full_lats={CUSTOM8: 3}), SG3(II=1, lats={CUSTOM17: 1}, full_lats={CUSTOM17: 3}), SG4(II=1, lats={CUSTOM24: 1}, full_lats={CUSTOM24: 3}), SG5(II=1, lats={CUSTOM26: 1}, full_lats={CUSTOM26: 3}), SG6(II=1, lats={CUSTOM28: 2}, full_lats={CUSTOM28: 4})"
2,6,6,1,1,1.0,1,2,1.1666666666666667,3,4,3.1666666666666665,738.0,738.0,2,V2,all:2,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM8: 1}, full_lats={CUSTOM8: 3}), SG3(II=1, lats={CUSTOM17: 1}, full_lats={CUSTOM17: 3}), SG4(II=1, lats={CUSTOM24: 1}, full_lats={CUSTOM24: 3}), SG5(II=1, lats={CUSTOM26: 1}, full_lats={CUSTOM26: 3}), SG6(II=2, lats={CUSTOM28: 2}, full_lats={CUSTOM28: 4})"
3,6,6,1,1,1.0,1,1,1.0,3,4,3.1666666666666665,738.0,738.0,3,V3,all:3,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM8: 1}, full_lats={CUSTOM8: 3}), SG3(II=1, lats={CUSTOM17: 1}, full_lats={CUSTOM17: 3}), SG4(II=1, lats={CUSTOM24: 1}, full_lats={CUSTOM24: 3}), SG5(II=1, lats={CUSTOM26: 2}, full_lats={CUSTOM26: 4}), SG6(II=1, lats={CUSTOM28: 1}, full_lats={CUSTOM28: 3})"
4,6,6,1,1,1.0,1,1,1.0,3,4,3.3333333333333335,738.0,738.0,4,V4,all:4,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM8: 1}, full_lats={CUSTOM8: 3}), SG3(II=1, lats={CUSTOM17: 1}, full_lats={CUSTOM17: 3}), SG4(II=1, lats={CUSTOM24: 1}, full_lats={CUSTOM24: 3}), SG5(II=1, lats={CUSTOM26: 2}, full_lats={CUSTOM26: 4}), SG6(II=1, lats={CUSTOM28: 2}, full_lats={CUSTOM28: 4})"
5,6,6,1,1,1.0,1,2,1.1666666666666667,3,4,3.3333333333333335,738.0,738.0,5,V5,all:5,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM8: 1}, full_lats={CUSTOM8: 3}), SG3(II=1, lats={CUSTOM17: 1}, full_lats={CUSTOM17: 3}), SG4(II=1, lats={CUSTOM24: 1}, full_lats={CUSTOM24: 3}), SG5(II=1, lats={CUSTOM26: 2}, full_lats={CUSTOM26: 4}), SG6(II=2, lats={CUSTOM28: 2}, full_lats={CUSTOM28: 4})"
6,6,6,1,1,1.0,1,2,1.1666666666666667,3,4,3.1666666666666665,738.0,738.0,6,V6,all:6,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM8: 1}, full_lats={CUSTOM8: 3}), SG3(II=1, lats={CUSTOM17: 1}, full_lats={CUSTOM17: 3}), SG4(II=1, lats={CUSTOM24: 1}, full_lats={CUSTOM24: 3}), SG5(II=2, lats={CUSTOM26: 2}, full_lats={CUSTOM26: 4}), SG6(II=1, lats={CUSTOM28: 1}, full_lats={CUSTOM28: 3})"
7,6,6,1,1,1.0,1,2,1.1666666666666667,3,4,3.3333333333333335,738.0,738.0,7,V7,all:7,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM8: 1}, full_lats={CUSTOM8: 3}), SG3(II=1, lats={CUSTOM17: 1}, full_lats={CUSTOM17: 3}), SG4(II=1, lats={CUSTOM24: 1}, full_lats={CUSTOM24: 3}), SG5(II=2, lats={CUSTOM26: 2}, full_lats={CUSTOM26: 4}), SG6(II=1, lats={CUSTOM28: 2}, full_lats={CUSTOM28: 4})"
8,6,6,1,1,1.0,1,2,1.3333333333333333,3,4,3.3333333333333335,738.0,738.0,8,V8,all:8,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM8: 1}, full_lats={CUSTOM8: 3}), SG3(II=1, lats={CUSTOM17: 1}, full_lats={CUSTOM17: 3}), SG4(II=1, lats={CUSTOM24: 1}, full_lats={CUSTOM24: 3}), SG5(II=2, lats={CUSTOM26: 2}, full_lats={CUSTOM26: 4}), SG6(II=2, lats={CUSTOM28: 2}, full_lats={CUSTOM28: 4})"
9,6,6,1,1,1.0,1,1,1.0,3,5,3.3333333333333335,738.0,738.0,9,V9,all:9,"SG1(II=1, lats={CUSTOM2: 1}, full_lats={CUSTOM2: 3}), SG2(II=1, lats={CUSTOM8: 1}, full_lats={CUSTOM8: 3}), SG3(II=1, lats={CUSTOM17: 1}, full_lats={CUSTOM17: 3}), SG4(II=1, lats={CUSTOM24: 1}, full_lats={CUSTOM24: 3}), SG5(II=1, lats={CUSTOM26: 3}, full_lats={CUSTOM26: 5}), SG6(II=1, lats={CUSTOM28: 1}, full_lats={CUSTOM28: 3})"
