_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,PerfSim Instructions,PerfSim Cycles,PerfSim CPI,_Run Stage Time [s]_
71,55,4014340,2404788,50,42,4015018,2405332,1.290909090909091,1.6693113904427335,1.669215725729338,2423110,1.87383,0.04015018,True,2423111,4037729,1.66634,2.6940536499023438
