Run,Model,Frontend,Platform,Target,Setup Cycles,Setup Instructions,Run Cycles,Run Instructions,Deinit Cycles,Deinit Instructions,Total Cycles,Total Instructions,Setup CPI,Run CPI,Total CPI,Simulated Instructions,MIPS,Runtime [s],Validation,Run Stage Time [s],Total ROM,Total RAM,ROM read-only,ROM code,ROM misc,RAM data,RAM zero-init data,Compile Stage Time [s],Load Stage Time [s],Run Instructions (rel.),Features,Postprocesses,Comment,Arch
0,huffbench,embench,mlif,etiss,54,54,2281930,2281930,43,43,2283132,2283132,1.0,1.0,1.0,2303530,2.42169,0.02283132,True,1.0318841934204102,71796,11408,3016,68772,8,1708,9700,2.394881248474121,4.00543212890625e-05,1.0,[],"['config2cols', 'rename_cols', 'compare_rows']",-,rv32im_zicsr_zifencei
1,huffbench,embench,mlif,etiss,53,53,2203477,2203477,42,42,2204673,2204673,1.0,1.0,1.0,2225060,2.40428,0.02204673,True,0.9964570999145508,71616,11408,3016,68592,8,1708,9700,2.4527785778045654,1.5735626220703125e-05,0.9656198919335826,[],"['config2cols', 'rename_cols', 'compare_rows']",-,rv32im_zicsr_zifencei_xisaac
