instr,dynamic_util_score,static_util_score,util_score
CUSTOM0,0.02431026376423425,0.02431026376423425,0.0486205275284685
CUSTOM1,0.012887801986689677,0.012887801986689677,0.025775603973379354
CUSTOM4,0.000951122663359213,0.000951122663359213,0.001902245326718426
CUSTOM7,0.012887801986689677,0.012887801986689677,0.025775603973379354
CUSTOM9,0.012887801986689677,0.012887801986689677,0.025775603973379354
CUSTOM11,0.0064439009933448385,0.0064439009933448385,0.012887801986689677
