,Model,Arch,Run Instructions,Run Instructions (rel.),Total ROM,Total RAM,ROM code,ROM code (rel.)
0,ud,rv32im_zicsr_zifencei,2520073,1.0,4176,2980,4100,1.0
1,ud,rv32im_zicsr_zifencei_xisaac,2404788,0.9542533093287378,4124,2980,4048,0.9873170731707316
