instr,dynamic_util_score,static_util_score,util_score
CUSTOM18,0.029823981645766256,0.029823981645766256,0.05964796329153251
CUSTOM3,0.08947194493729876,0.08947194493729876,0.17894388987459753
CUSTOM5,0.05964796329153251,0.05964796329153251,0.11929592658306502
