_Setup Cycles_,_Setup Instructions_,_Run Cycles_,_Run Instructions_,_Deinit Cycles_,_Deinit Instructions_,Total Cycles,Total Instructions,_Setup CPI_,_Run CPI_,Total CPI,_Simulated Instructions_,_MIPS_,_Runtime [s]_,Validation,PerfSim Instructions,PerfSim Cycles,PerfSim CPI,_Run Stage Time [s]_
90,74,4130410,3295274,51,43,4130795,3295604,1.2162162162162162,1.2534344640233255,1.2534257756696496,3312740,6.08009,0.04130795,True,3312735,4152640,1.25354,1.7450878620147705
