,num_groups,num_instrs,max_instrs,min_instrs,avg_instrs,min_ii,max_ii,avg_ii,min_lat,max_lat,avg_lat,total_area_estimate,total_area_estimate_with_lifetimes,Variant idx,Variant name,Variant description,Variant details
10,3,3,1,1,1.0,1,1,1.0,3,4,3.6666666666666665,369.0,369.0,10,V10,all:10,"SG1(II=1, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG3(II=1, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
11,3,3,1,1,1.0,1,2,1.3333333333333333,3,4,3.6666666666666665,369.0,369.0,11,V11,all:11,"SG1(II=1, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG3(II=2, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
12,3,3,1,1,1.0,1,1,1.0,3,4,3.6666666666666665,369.0,369.0,12,V12,all:12,"SG1(II=1, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 1}, full_lats={CUSTOM4: 3})"
13,3,3,1,1,1.0,1,1,1.0,4,4,4.0,369.0,369.0,13,V13,all:13,"SG1(II=1, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
14,3,3,1,1,1.0,1,2,1.3333333333333333,4,4,4.0,369.0,369.0,14,V14,all:14,"SG1(II=1, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=2, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
15,3,3,1,1,1.0,1,2,1.3333333333333333,3,4,3.6666666666666665,369.0,369.0,15,V15,all:15,"SG1(II=1, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=2, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 1}, full_lats={CUSTOM4: 3})"
16,3,3,1,1,1.0,1,2,1.3333333333333333,4,4,4.0,369.0,369.0,16,V16,all:16,"SG1(II=1, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=2, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
17,3,3,1,1,1.0,1,2,1.6666666666666667,4,4,4.0,369.0,369.0,17,V17,all:17,"SG1(II=1, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=2, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=2, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
18,3,3,1,1,1.0,1,2,1.3333333333333333,3,4,3.3333333333333335,369.0,369.0,18,V18,all:18,"SG1(II=2, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG3(II=1, lats={CUSTOM4: 1}, full_lats={CUSTOM4: 3})"
19,3,3,1,1,1.0,1,2,1.3333333333333333,3,4,3.6666666666666665,369.0,369.0,19,V19,all:19,"SG1(II=2, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG3(II=1, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
20,3,3,1,1,1.0,1,2,1.6666666666666667,3,4,3.6666666666666665,369.0,369.0,20,V20,all:20,"SG1(II=2, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG3(II=2, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
21,3,3,1,1,1.0,1,2,1.3333333333333333,3,4,3.6666666666666665,369.0,369.0,21,V21,all:21,"SG1(II=2, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 1}, full_lats={CUSTOM4: 3})"
22,3,3,1,1,1.0,1,2,1.3333333333333333,4,4,4.0,369.0,369.0,22,V22,all:22,"SG1(II=2, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
23,3,3,1,1,1.0,1,2,1.6666666666666667,4,4,4.0,369.0,369.0,23,V23,all:23,"SG1(II=2, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=2, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
24,3,3,1,1,1.0,1,2,1.6666666666666667,3,4,3.6666666666666665,369.0,369.0,24,V24,all:24,"SG1(II=2, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=2, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 1}, full_lats={CUSTOM4: 3})"
25,3,3,1,1,1.0,1,2,1.6666666666666667,4,4,4.0,369.0,369.0,25,V25,all:25,"SG1(II=2, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=2, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
26,3,3,1,1,1.0,2,2,2.0,4,4,4.0,369.0,369.0,26,V26,all:26,"SG1(II=2, lats={CUSTOM0: 2}, full_lats={CUSTOM0: 4}), SG2(II=2, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=2, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
27,3,3,1,1,1.0,1,1,1.0,3,5,3.6666666666666665,369.0,369.0,27,V27,all:27,"SG1(II=1, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG3(II=1, lats={CUSTOM4: 1}, full_lats={CUSTOM4: 3})"
28,3,3,1,1,1.0,1,1,1.0,3,5,4.0,369.0,369.0,28,V28,all:28,"SG1(II=1, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG3(II=1, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
29,3,3,1,1,1.0,1,2,1.3333333333333333,3,5,4.0,369.0,369.0,29,V29,all:29,"SG1(II=1, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG3(II=2, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
30,3,3,1,1,1.0,1,1,1.0,3,5,4.0,369.0,369.0,30,V30,all:30,"SG1(II=1, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 1}, full_lats={CUSTOM4: 3})"
31,3,3,1,1,1.0,1,1,1.0,4,5,4.333333333333333,369.0,369.0,31,V31,all:31,"SG1(II=1, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
32,3,3,1,1,1.0,1,2,1.3333333333333333,4,5,4.333333333333333,369.0,369.0,32,V32,all:32,"SG1(II=1, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=2, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
33,3,3,1,1,1.0,1,2,1.3333333333333333,3,5,4.0,369.0,369.0,33,V33,all:33,"SG1(II=1, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=2, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 1}, full_lats={CUSTOM4: 3})"
34,3,3,1,1,1.0,1,2,1.3333333333333333,4,5,4.333333333333333,369.0,369.0,34,V34,all:34,"SG1(II=1, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=2, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
35,3,3,1,1,1.0,1,2,1.6666666666666667,4,5,4.333333333333333,369.0,369.0,35,V35,all:35,"SG1(II=1, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=2, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=2, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
36,3,3,1,1,1.0,1,3,1.6666666666666667,3,5,3.6666666666666665,369.0,369.0,36,V36,all:36,"SG1(II=3, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG3(II=1, lats={CUSTOM4: 1}, full_lats={CUSTOM4: 3})"
37,3,3,1,1,1.0,1,3,1.6666666666666667,3,5,4.0,369.0,369.0,37,V37,all:37,"SG1(II=3, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG3(II=1, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
38,3,3,1,1,1.0,1,3,2.0,3,5,4.0,369.0,369.0,38,V38,all:38,"SG1(II=3, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG3(II=2, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
39,3,3,1,1,1.0,1,3,1.6666666666666667,3,5,4.0,369.0,369.0,39,V39,all:39,"SG1(II=3, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 1}, full_lats={CUSTOM4: 3})"
40,3,3,1,1,1.0,1,3,1.6666666666666667,4,5,4.333333333333333,369.0,369.0,40,V40,all:40,"SG1(II=3, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
41,3,3,1,1,1.0,1,3,2.0,4,5,4.333333333333333,369.0,369.0,41,V41,all:41,"SG1(II=3, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=2, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
42,3,3,1,1,1.0,1,3,2.0,3,5,4.0,369.0,369.0,42,V42,all:42,"SG1(II=3, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=2, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 1}, full_lats={CUSTOM4: 3})"
43,3,3,1,1,1.0,1,3,2.0,4,5,4.333333333333333,369.0,369.0,43,V43,all:43,"SG1(II=3, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=2, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=1, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
44,3,3,1,1,1.0,2,3,2.3333333333333335,4,5,4.333333333333333,369.0,369.0,44,V44,all:44,"SG1(II=3, lats={CUSTOM0: 3}, full_lats={CUSTOM0: 5}), SG2(II=2, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG3(II=2, lats={CUSTOM4: 2}, full_lats={CUSTOM4: 4})"
