Run,Model,Frontend,Platform,Target,Setup Cycles,Setup Instructions,Run Cycles,Run Instructions,Deinit Cycles,Deinit Instructions,Total Cycles,Total Instructions,Setup CPI,Run CPI,Total CPI,Simulated Instructions,MIPS,Runtime [s],Validation,Run Stage Time [s],Total ROM,Total RAM,ROM read-only,ROM code,ROM misc,RAM data,RAM zero-init data,Compile Stage Time [s],Load Stage Time [s],Features,Config,Postprocesses,Comment
0,xgboost,embench_iot,mlif,etiss,74,74,3397674,3397674,43,43,3398005,3398005,1.0,1.0,1.0,3415140,0.729806,0.03398005,True,5.295243978500366,108996,2688,42072,66916,8,1708,980,1.8263020515441895,1.71661376953125e-05,"['llvm_basic_block_sections', 'log_instrs']","{'xgboost.global_scale_factor': 1, 'embench_iot.use_inout_data': False, 'embench_iot.gen_data': False, 'embench_iot.gen_data_fill_mode': None, 'embench_iot.gen_data_file': None, 'embench_iot.gen_data_number': None, 'embench_iot.gen_data_fmt': None, 'embench_iot.gen_ref_data': False, 'embench_iot.gen_ref_data_mode': None, 'embench_iot.gen_ref_data_file': None, 'embench_iot.gen_ref_data_fmt': None, 'embench_iot.gen_ref_labels': False, 'embench_iot.gen_ref_labels_mode': None, 'embench_iot.gen_ref_labels_file': None, 'embench_iot.gen_ref_labels_fmt': None, 'etiss.experimental_print_to_file': True, 'etiss.keep_build_dir': False, 'etiss.arch': 'rv32im_zicsr_zifencei', 'etiss.abi': 'ilp32', 'etiss.plugins': ['PrintInstruction'], 'etiss.extra_bool_config': {'plugin.printinstruction.print_to_file': True}, 'riscv_gcc.install_dir': None, 'riscv_gcc.variant': None, 'mlif.toolchain': 'llvm', 'etiss.script': None, 'riscv_gcc_rv64.name': None, 'riscv_gcc_rv32.name': 'riscv32-unknown-elf', 'boost.install_dir': None, 'riscv_gcc_rv64.install_dir': None, 'riscv_gcc.name': None, 'etiss.exe': None, 'riscv_gcc_rv64.variant': None, 'riscv_gcc_rv32.variant': 'unknown', 'etiss.print_outputs': False, 'etiss.repeat': None, 'etiss.temp_dir_base': None, 'etiss.fclk': 100000000.0, 'etiss.xlen': 32, 'etiss.embedded': False, 'etiss.compressed': True, 'etiss.atomic': True, 'etiss.multiply': True, 'etiss.timeout_sec': 0, 'etiss.extensions': [], 'etiss.fpu': 'double', 'etiss.cmodel': None, 'etiss.cpu': None, 'etiss.enable_vext': False, 'etiss.vext_spec': 1.0, 'etiss.embedded_vext': False, 'etiss.vlen': 0, 'etiss.elen': 32, 'etiss.gdbserver_enable': False, 'etiss.gdbserver_attach': False, 'etiss.gdbserver_port': 2222, 'etiss.debug_etiss': False, 'etiss.trace_memory': False, 'etiss.verbose': False, 'etiss.cpu_arch': None, 'etiss.rom_start': 16777216, 'etiss.rom_size': 8388608, 'etiss.ram_start': 25165824, 'etiss.ram_size': 67108864, 'etiss.cycle_time_ps': 31250, 'etiss.enable_pext': False, 'etiss.pext_spec': 0.96, 'etiss.jit': 'TCC', 'etiss.allow_error': False, 'etiss.max_block_size': None, 'etiss.enable_xcorevmac': False, 'etiss.enable_xcorevmem': False, 'etiss.enable_xcorevbi': False, 'etiss.enable_xcorevalu': False, 'etiss.enable_xcorevbitmanip': False, 'etiss.enable_xcorevsimd': False, 'etiss.enable_xcorevhwlp': False, 'etiss.extra_int_config': {}, 'etiss.extra_string_config': {}, 'etiss.extra_plugin_config': {}, 'etiss.use_run_helper': True, 'etiss.exit_on_loop': False, 'etiss.log_pc': False, 'etiss.log_level': None, 'etiss.enable_semihosting': True, 'etiss.jit_gcc_cleanup': True, 'etiss.jit_verify': False, 'etiss.jit_debug': False, 'etiss.load_integrated_libraries': True, 'etiss.use_stats_file': False, 'etiss.final_arch': 'rv32im_zicsr_zifencei', 'etiss.final_abi': 'ilp32', 'mlif.debug_symbols': '1', 'mlif.num_threads': '64', 'mlif.unroll_loops': '0', 'mlif.optimize': '3', 'mlif.global_isel': '0', 'cmake.exe': None, 'iree.install_dir': None, 'srecord.install_dir': None, 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.template': 'embench_iot', 'mlif.template_version': None, 'mlif.ignore_data': True, 'mlif.skip_check': False, 'mlif.fail_on_error': False, 'mlif.model_support_dir': None, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.verbose_makefile': False, 'mlif.lto': False, 'mlif.slim_cpp': True, 'mlif.garbage_collect': True, 'mlif.strip_strings': False, 'mlif.inline_functions': None, 'mlif.goal': 'generic_mlonmcu', 'mlif.set_inputs': False, 'mlif.set_inputs_interface': None, 'mlif.get_outputs': False, 'mlif.get_outputs_interface': None, 'mlif.get_outputs_fmt': None, 'mlif.batch_size': None, 'mlif.model_support_file': None, 'mlif.model_support_lib': None, 'mlif.fuse_ld': None, 'mlif.extend_attrs': False, 'mlif.ccache': False, 'llvm_basic_block_sections.enabled': True, 'log_instrs.to_file': '1', 'log_instrs.enabled': True}",[],-
