,num_groups,num_instrs,max_instrs,min_instrs,avg_instrs,min_ii,max_ii,avg_ii,min_lat,max_lat,avg_lat,total_area_estimate,total_area_estimate_with_lifetimes,Variant idx,Variant name,Variant description,Variant details
67,3,3,1,1,1.0,1,3,2.0,4,5,4.333333333333333,369.0,369.0,67,V67,all:67,"SG1(II=3, lats={CUSTOM3: 3}, full_lats={CUSTOM3: 5}), SG2(II=2, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
68,3,3,1,1,1.0,2,3,2.3333333333333335,4,5,4.333333333333333,369.0,369.0,68,V68,all:68,"SG1(II=3, lats={CUSTOM3: 3}, full_lats={CUSTOM3: 5}), SG2(II=2, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
69,3,3,1,1,1.0,1,3,1.6666666666666667,3,5,4.333333333333333,369.0,369.0,69,V69,all:69,"SG1(II=3, lats={CUSTOM3: 3}, full_lats={CUSTOM3: 5}), SG2(II=1, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
70,3,3,1,1,1.0,1,3,1.6666666666666667,4,5,4.666666666666667,369.0,369.0,70,V70,all:70,"SG1(II=3, lats={CUSTOM3: 3}, full_lats={CUSTOM3: 5}), SG2(II=1, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
71,3,3,1,1,1.0,1,3,2.0,4,5,4.666666666666667,369.0,369.0,71,V71,all:71,"SG1(II=3, lats={CUSTOM3: 3}, full_lats={CUSTOM3: 5}), SG2(II=1, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
72,3,3,1,1,1.0,1,3,2.3333333333333335,3,5,4.333333333333333,369.0,369.0,72,V72,all:72,"SG1(II=3, lats={CUSTOM3: 3}, full_lats={CUSTOM3: 5}), SG2(II=3, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
73,3,3,1,1,1.0,1,3,2.3333333333333335,4,5,4.666666666666667,369.0,369.0,73,V73,all:73,"SG1(II=3, lats={CUSTOM3: 3}, full_lats={CUSTOM3: 5}), SG2(II=3, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
74,3,3,1,1,1.0,2,3,2.6666666666666665,4,5,4.666666666666667,369.0,369.0,74,V74,all:74,"SG1(II=3, lats={CUSTOM3: 3}, full_lats={CUSTOM3: 5}), SG2(II=3, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
75,3,3,1,1,1.0,1,2,1.3333333333333333,3,6,4.0,369.0,369.0,75,V75,all:75,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
76,3,3,1,1,1.0,1,2,1.3333333333333333,3,6,4.333333333333333,369.0,369.0,76,V76,all:76,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
